hole_id,comp_no,process_phase,mass_kg,mass_pct,Fe_pct_XRF,SiO2_pct_XRF,Al2O3_pct_XRF,TiO2_pct_XRF,Mn_pct_XRF,CaO_pct_XRF,P_pct_XRF,S_pct_XRF,MgO_pct_XRF,K2O_pct_XRF,Na2O_pct_XRF,Zn_pct_XRF,As_pct_XRF,Cl_pct_XRF,Cu_pct_XRF,Pb_pct_XRF,Ba_pct_XRF,V_pct_XRF,Cr_pct_XRF,Ni_pct_XRF,Co_pct_XRF,Sn_pct_XRF,Zr_pct_XRF,Sr_pct_XRF,Fe3O4_pct_SATMAGAN,Fe3O4_pct_MAGNASAT,LOI371_pct,LOI650_pct,LOI1000_pct,LOI_total_pct
GVRD0267,6,Calc Head,161.63,100,32.356372579347891,39.868673513580397,1.5040065581884554,6.3471075914124861E-2,0.47709472251438467,0.87632772381364843,0.11740988677844459,0.1177619253851389,2.1044676112107901,0.15530848233619998,2.2443420157149046E-2,2.4434201571490442E-3,6.3914496071273909E-4,3.1651302357235665E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0259852750108272E-3,1.2782899214254782E-3,1.0287508507084082E-2,7.89605889995669E-3,5.0000000000000001E-4,5.0000000000000001E-4,1.5565798428509559E-3,7.000000000000001E-3,26.713767246179547,27.197128627111304,2.3394790571057353E-2,7.6088176699870083,0.13324382849718494,7.7654562890552494
GVRD0267,6,Feed Assay(calc from PSD),NA,NA,32.676201171874993,39.653237109374999,1.5332774023437503,6.5459003906250007E-2,0.47155708984374994,0.82511115234374999,0.10497886718749999,0.109876669921875,2.094314453125,0.14783670898437498,2.2744746093750001E-2,2.0748535156249999E-3,8.2370117187500005E-4,2.21474609375E-3,5.6133300781250001E-4,7.3648437500000016E-4,1.1147314453125001E-3,1E-3,1.6496630859375E-2,1.6442822265625E-2,9.3866699218750013E-4,5.0000000000000001E-4,2.1049316406250001E-3,100,26.412201855468748,NA,0.11726806640625,7.4112586914062488,0.11286699218750001,7.6413937499999998
GVRD0267,7,DMS Mags,121.75,74.192565508836083,39.81,32.4,0.92400000000000004,4.5999999999999999E-2,0.45500000000000002,0.82199999999999995,8.4000000000000005E-2,7.1999999999999995E-2,1.65,0.151,2.5000000000000001E-2,3.0000000000000001E-3,1E-3,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,6.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,34.75,35.85,-0.02,5.86,-0.04,5.8
GVRD0267,7,DMS Tails,42.35,25.807434491163928,15.96,60.53,1.012,0.03,0.48699999999999999,1.1479999999999999,0.122,0.14099999999999999,2.2599999999999998,0.05,2.5000000000000001E-2,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,1.2E-2,1.2999999999999999E-2,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,7.0000000000000001E-3,1.91,1.67,0.1,9.65,0.97,10.72
GVRD0267,7,Calc Head,164.1,100.00000000000001,33.654926873857406,39.659631322364412,0.9467105423522244,4.1870810481413778E-2,0.46325837903717249,0.90613223644119445,9.3806825106642316E-2,8.980712979890311E-2,1.8074253503961,0.12493449116392447,2.5000000000000005E-2,2.4838513101767216E-3,8.7096282754418051E-4,4.000000000000001E-3,5.0000000000000012E-4,5.0000000000000012E-4,5.0000000000000012E-4,5.0000000000000012E-4,7.5484460694698365E-3,5.5807434491163934E-3,5.0000000000000012E-4,5.0000000000000012E-4,1.741925655088361E-3,7.000000000000001E-3,26.274838513101766,27.029018890920174,1.0968921389396712E-2,6.8381017672151145,0.22065508836075565,7.0697257769652664
GVRD0267,7,Feed Assay(calc from PSD),NA,NA,34.11062656785036,39.271015919344528,1.0154098492002175,4.3788145858967384E-2,0.45967203670319828,0.89651274787535418,0.10030963077422002,8.6324577216928475E-2,1.8161582777730088,0.1363277629934854,1.9580784235175171E-2,1.599259831554449E-3,6.6021403840100721E-4,1.9719670739500768E-3,9.1875315954636073E-4,1.5280853864423267E-3,2.2907545712078287E-3,9.4659532053299777E-4,1.1721902690741217E-2,9.0768306292385598E-3,9.4251294817867051E-4,5.0000000000000001E-4,2.5992598315544495E-3,100,26.341348136702244,NA,7.5147699850249411E-2,6.6778906153127107,0.19094915157238102,6.9439874667353427
GVRD0267,8,DMS Mags,131.25,81.552131229029456,37.53,35.9,1.026,4.5999999999999999E-2,0.41399999999999998,0.91,0.111,5.5E-2,1.52,0.16800000000000001,4.0000000000000001E-3,2E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,4.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,6.0000000000000001E-3,35.450000000000003,37.21,-0.01,5.69,0,5.68
GVRD0267,8,DMS Tails,29.689999999999998,18.447868770970548,16.510000000000002,59.15,1.0840000000000001,0.03,0.503,1.1639999999999999,0.124,0.126,2.21,8.3000000000000004E-2,1.2999999999999999E-2,1E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-3,8.0000000000000002E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,2.33,2.02,0.11,10.199999999999999,0.91,11.22
GVRD0267,8,Calc Head,160.94,100,33.652257984341993,40.189129489250647,1.0366997638871629,4.3048340996644709E-2,0.43041860320616382,0.95685758667826515,0.11339822294022618,6.8097986827389087E-2,1.647290294519697,0.15231931154467504,5.6603081893873497E-3,1.8155213122902946E-3,5.0000000000000001E-4,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,9.077606561451473E-4,4.1844786877097062E-3,3.9223934385485279E-3,5.0000000000000001E-4,5.0000000000000001E-4,1.1844786877097055E-3,6.1844786877097054E-3,29.340065863054555,30.718194979495465,1.2137442525164657E-2,6.5219988815707719,0.167875605815832,6.7020119299117686
GVRD0267,8,Feed Assay(calc from PSD),NA,NA,33.621220186594151,40.751646936028777,0.96916128766445997,4.3366284871956852E-2,0.43405935671711476,0.89623981651880136,0.10348340520595856,5.7412667893536946E-2,1.5921645104879096,0.15635513317036098,7.9136612922423352E-3,1.6468627827981796E-3,6.9185413061590708E-4,1.779328151179718E-3,8.3638219756273981E-4,1.2634932842585215E-3,1.0597183691780883E-3,9.3159740342974333E-4,9.1923805861510131E-3,8.61892859431794E-3,9.4373792585674906E-4,5.0000000000000001E-4,2.2806328453319415E-3,100.00000000000001,29.620533047673977,NA,6.4937145786982342E-2,6.3486059457430342,8.4909403869219274E-2,6.4984524953992349
GVRD0267,9,DMS Mags,119.85,76.119402985074629,35.28,37.07,1.41,6.6000000000000003E-2,0.50800000000000001,0.82499999999999996,9.2999999999999999E-2,0.107,1.99,0.13600000000000001,2.8000000000000001E-2,3.0000000000000001E-3,1E-3,4.0000000000000001E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,1E-3,0.01,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,2E-3,7.0000000000000001E-3,33.369999999999997,34.93,0,7.02,-0.03,6.99
GVRD0267,9,DMS Tails,37.599999999999994,23.880597014925371,18.93,51.71,1.3420000000000001,3.9E-2,0.57599999999999996,0.92100000000000004,0.13900000000000001,0.43099999999999999,2.83,3.9E-2,7.0000000000000001E-3,1E-3,1E-3,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,1.7999999999999999E-2,2.1000000000000001E-2,5.0000000000000001E-4,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,1.91,1.59,0.1,12.72,0.96,13.78
GVRD0267,9,Calc Head,157.44999999999999,100,31.375522388059704,40.566119402985073,1.3937611940298507,5.9552238805970152E-2,0.52423880597014927,0.84792537313432836,0.10398507462686567,0.18437313432835822,2.1905970149253733,0.11283582089552241,2.2985074626865672E-2,2.5223880597014924E-3,1E-3,4.0000000000000001E-3,8.8059701492537322E-4,5.0000000000000001E-4,3.1641791044776124E-3,8.8059701492537322E-4,1.1910447761194029E-2,9.5820895522388053E-3,5.0000000000000001E-4,5.0000000000000001E-4,1.6417910447761197E-3,6.0447761194029849E-3,25.857164179104476,26.968208955223883,2.388059701492537E-2,8.3811940298507466,0.20641791044776117,8.611492537313433
GVRD0267,9,Feed Assay(calc from PSD),NA,NA,31.636711495052051,40.201560484984711,1.3948248740392215,6.0908012915146727E-2,0.51556934271808597,0.82113407560504037,9.6958387702037296E-2,0.19723186307658605,2.1715879153848352,0.11654748411798881,4.7119379387197246E-3,1.9679407198575144E-3,5.8161972702942095E-4,2.2522453877877571E-3,9.2920480412979898E-4,1.0042431400188584E-3,2.6380568228358079E-3,1.1104359338241596E-3,9.9916375377406084E-3,9.8033106969036034E-3,8.2540264589067843E-4,5.8986313373272502E-4,2.1509481584486585E-3,100.00000000000001,25.833277932814564,NA,0.14185736191936607,8.1103351652014872,0.1892771899078986,8.4414697170287543
GVRD0268,2,DMS Mags,145.60000000000002,89.528377298161473,36.99,36.53,1.0509999999999999,4.8000000000000001E-2,0.55400000000000005,0.38900000000000001,9.6000000000000002E-2,4.2000000000000003E-2,1.54,0.33700000000000002,1.7000000000000001E-2,4.0000000000000001E-3,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,1E-3,0.01,5.0000000000000001E-4,0.01,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,7.0000000000000001E-3,32.299999999999997,31.39,0.03,6.52,-0.35,6.2
GVRD0268,2,DMS Tails,17.03,10.471622701838529,17.75,58.33,0.66100000000000003,1.9E-2,0.78200000000000003,0.65200000000000002,0.126,7.0000000000000007E-2,1.95,0.16300000000000001,2.1999999999999999E-2,2E-3,2E-3,3.0000000000000001E-3,2E-3,2E-3,4.0000000000000001E-3,5.0000000000000001E-4,1.7000000000000001E-2,3.4000000000000002E-2,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,0.01,2.5,1.84,0.33,10.62,0.31,11.26
GVRD0268,2,Calc Head,162.63000000000002,100,34.97525979216627,38.812813749000803,1.0101606714628297,4.4963229416466827E-2,0.57787529976019192,0.4165403677058353,9.9141486810551557E-2,4.4932054356514789E-2,1.5829336530775382,0.318779376498801,1.7523581135091927E-2,3.7905675459632294E-3,2E-3,3.0000000000000001E-3,6.5707434052757793E-4,1.1047162270183852E-3,9.3717026378896881E-3,5.0000000000000001E-4,1.0733013589128697E-2,6.2462030375699442E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,7.3141486810551571E-3,29.179456434852117,28.295635491606717,6.1414868105515587E-2,6.9493365307753789,-0.28088729016786568,6.7298641087130298
GVRD0268,2,Feed Assay(calc from PSD),NA,NA,35.093027943060932,38.285380007748159,0.96265113391411472,4.2801855586128798E-2,0.60063853817957868,0.45747817103577065,0.11026356673851928,4.2080382242795693E-2,1.6163993880936536,0.31170390090295919,1.5535259116510545E-2,2.3899214256623193E-3,2E-3,3.1991278347852869E-3,8.0089699907618034E-4,1.1490876039297103E-3,7.2808411725556032E-3,8.3914114573503272E-4,9.7993920670712935E-3,4.2560768459009232E-3,8.0089699907618034E-4,5.0000000000000001E-4,3.5911452383554031E-3,8.2465307095530901E-3,28.788570662269422,NA,7.0947660153572609E-2,7.245294678600164,-0.28732966454419934,7.0289126742095389
GVRD0268,3,DMS Mags,139.75,87.821278200213655,37.17,36.020000000000003,0.96299999999999997,4.5999999999999999E-2,0.58899999999999997,0.40899999999999997,9.9000000000000005E-2,0.128,1.57,0.215,1.2999999999999999E-2,3.0000000000000001E-3,2E-3,4.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,6.0000000000000001E-3,1E-3,1.0999999999999999E-2,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,8.0000000000000002E-3,35.299999999999997,34.82,0.03,6.46,-0.26,6.23
GVRD0268,3,DMS Tails,19.380000000000003,12.178721799786342,17.09,59.91,0.52900000000000003,1.2E-2,0.84399999999999997,0.54300000000000004,8.7999999999999995E-2,0.30299999999999999,1.68,9.1999999999999998E-2,2.4E-2,2E-3,2E-3,2E-3,1E-3,1E-3,4.0000000000000001E-3,5.0000000000000001E-4,0.02,3.4000000000000002E-2,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,0.01,2.9,2.09,0.34,10.43,0.79,11.56
GVRD0268,3,Calc Head,159.13,100,34.724512662602905,38.92949663796896,0.91014434738892713,4.1859234588072641E-2,0.62005574058945512,0.4253194872117137,9.7660340602023513E-2,0.1493127631496261,1.583396593979765,0.20002017218626281,1.4339659397976497E-2,2.8782127820021369E-3,2E-3,3.7564255640042733E-3,5.608936089989316E-4,5.608936089989316E-4,5.7564255640042737E-3,9.3910639100106832E-4,1.2096084961980771E-2,5.8971909759316299E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.878212782002136E-3,8.2435744359957257E-3,31.354094136869222,30.833904354929928,6.7754037579337664E-2,6.9434952554515164,-0.1321234211022434,6.879125871928613
GVRD0268,3,Feed Assay(calc from PSD),NA,NA,34.378776740888917,38.961620718787323,0.88457093193757952,3.7358607094650359E-2,0.63082753765330812,0.43097671369890939,9.8480282387671259E-2,0.15723030909214497,1.5945597646122025,0.19895935093562767,1.3499053205022385E-2,2.4718631954087729E-3,2E-3,3.3395352450499615E-3,5.7446178347041622E-4,1.016250886102992E-3,7.1715301177910059E-3,7.841890094096854E-4,6.2140921935540253E-3,1.7269443284553163E-3,8.2669767622524978E-4,5.0000000000000001E-4,3.4935180959224698E-3,7.823216383922936E-3,30.924023441672574,NA,8.9168082813000704E-2,7.3311883976344685,-0.20401460491944959,7.2163418755280198
GVRD0268,4,DMS Mags,121.9,78.695932859909618,35.81,35.630000000000003,1.7749999999999999,0.08,0.52200000000000002,0.38900000000000001,9.5000000000000001E-2,7.2999999999999995E-2,2.2999999999999998,1.2999999999999999E-2,1.2E-2,4.0000000000000001E-3,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,3.0000000000000001E-3,5.0000000000000001E-3,2E-3,1.7999999999999999E-2,6.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,8.9999999999999993E-3,31.4,30.12,0.09,7.98,-0.41,7.66
GVRD0268,4,DMS Tails,33,21.304067140090378,20.87,48.96,1.411,0.04,0.60199999999999998,0.55500000000000005,0.126,0.17299999999999999,2.91,3.2000000000000001E-2,1.6E-2,2E-3,2E-3,3.0000000000000001E-3,2E-3,2E-3,1.2E-2,1E-3,0.02,2.3E-2,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,1.0999999999999999E-2,2.2000000000000002,1.65,0.39,13.92,0.46,14.77
GVRD0268,4,Calc Head,154.9,100,32.627172369270504,38.469832149774049,1.6974531956100711,7.1478373143963853E-2,0.5390432537120724,0.42436475145255004,0.10160426081342802,9.4304067140090375E-2,2.4299548095545513,1.7047772756617171E-2,1.2852162685603616E-2,3.5739186571981927E-3,2E-3,3.0000000000000001E-3,8.1956100710135565E-4,2.7869593285990962E-3,6.4912846998063265E-3,1.7869593285990964E-3,1.8426081342801805E-2,9.6216914138153638E-3,2.4673983214977403E-3,5.0000000000000001E-4,4.7869593285990962E-3,9.4260813428018071E-3,25.179212395093611,24.054732085216269,0.15391220142027112,9.2454615881213673,-0.22465461588121363,9.1747191736604261
GVRD0268,4,Feed Assay(calc from PSD),NA,NA,32.684666481325259,38.06512318812792,1.7525182050003831,7.6728660173326177E-2,0.53231480558325028,0.3998964261062965,9.4047894777206834E-2,0.1025823970396503,2.4595706150778431,1.9973933967328782E-2,1.2738582329933279E-2,3.3212094485773449E-3,2E-3,3.0147634021013879E-3,5.268569292123629E-4,1.8331447963800913E-3,3.4924697062658182E-3,2.2224768003681265E-3,1.5032498657872534E-2,3.4394988112585322E-3,1.3149973157450729E-3,5.0000000000000001E-4,4.4175646138507555E-3,8.1386609402561566E-3,25.746509989262982,NA,0.16114838177774371,9.3421944742695011,-0.20364013728046629,9.2997027187667758
GVRD0268,5,DMS Mags,149.9,90.986342943854325,38.32,36.409999999999997,1.286,6.2E-2,0.56999999999999995,0.3,7.9000000000000001E-2,7.6999999999999999E-2,1.59,0.111,1.2E-2,4.0000000000000001E-3,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,1E-3,7.0000000000000001E-3,2E-3,8.0000000000000002E-3,2E-3,2E-3,5.0000000000000001E-4,4.0000000000000001E-3,7.0000000000000001E-3,39.799999999999997,38.69,0,4.63,-0.44,4.1900000000000004
GVRD0268,5,DMS Tails,14.850000000000001,9.013657056145675,16.059999999999999,59.54,1.2370000000000001,1.7999999999999999E-2,1.08,0.69099999999999995,0.18,0.10299999999999999,2.09,0.107,8.0000000000000002E-3,2E-3,5.0000000000000001E-4,1E-3,2E-3,1E-3,5.0000000000000001E-3,5.0000000000000001E-4,7.0000000000000001E-3,8.9999999999999993E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,8.0000000000000002E-3,2.7,1.87,0.35,10.17,0.36,10.88
GVRD0268,5,Calc Head,164.75,100,36.313559939301975,38.494858877086493,1.2815833080424885,5.8033990895295907E-2,0.61596965098634293,0.3352433990895296,8.8103793626707116E-2,7.9343550834597876E-2,1.6350682852807283,0.11063945371775417,1.1639453717754173E-2,3.8197268588770865E-3,1.8647951441578148E-3,2.8197268588770865E-3,6.352048558421851E-4,1E-3,6.8197268588770866E-3,1.8647951441578148E-3,7.9098634294385434E-3,2.6309559939301976E-3,1.8647951441578148E-3,5.0000000000000001E-4,3.9098634294385433E-3,7.0901365705614569E-3,36.455933232169954,35.371171471927163,3.1547799696509865E-2,5.1293566009104703,-0.36789074355083456,4.7930136570561466
GVRD0268,5,Feed Assay(calc from PSD),NA,NA,36.441621621621628,38.229521698354503,1.3102289671374845,5.7896855846382662E-2,0.64306486297022569,0.33063916597985998,8.7747283561163694E-2,8.605315410047272E-2,1.6393266452572448,0.11483078030712102,1.2585197184566268E-2,3.7178124496736486E-3,3.1271871240325499E-3,3.0000000000000005E-3,8.0709731813832753E-4,1.2927122706302518E-3,5.5237540379496223E-3,1.6945841740794423E-3,1.1591752635916674E-2,3.1257377251068101E-3,1.7726433057663341E-3,5.0000000000000001E-4,3.8247458815282164E-3,7.5161281154972007E-3,36.98577950189938,NA,6.7294739534487169E-2,5.1555423878136821,-0.36778118812819133,4.8550559392199775
GVRD0268,6,DMS Mags,149.29999999999998,90.633157287682877,40.15,34.630000000000003,1.0269999999999999,0.05,0.64600000000000002,0.33500000000000002,0.09,7.8E-2,1.39,0.25900000000000001,8.0000000000000002E-3,4.0000000000000001E-3,2E-3,4.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-3,2E-3,1.2E-2,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,41.5,39.880000000000003,-0.04,4.55,-0.75,3.76
GVRD0268,6,DMS Tails,15.43,9.3668427123171245,14.83,65.61,0.61499999999999999,1.4999999999999999E-2,0.92200000000000004,0.43099999999999999,8.2000000000000003E-2,7.1999999999999995E-2,1.64,0.114,6.0000000000000001E-3,2E-3,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,2E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,1E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,8.9999999999999993E-3,2.8,2.0299999999999998,0.3,8.07,0.33,8.6999999999999993
GVRD0268,6,Calc Head,164.73,100,37.778315425241303,37.531847872275847,0.98840860802525343,4.6721605050689001E-2,0.67185248588599533,0.34399216900382451,8.9250652583014636E-2,7.7437989437260976E-2,1.4134171067807926,0.24541807806714019,7.8126631457536583E-3,3.8126631457536583E-3,1.8594973593152432E-3,3.7189947186304865E-3,2.7658289321920719E-3,6.4050264068475692E-4,4.7189947186304865E-3,1.8594973593152432E-3,1.0922813088083532E-2,1.9063315728768291E-3,2.7658289321920719E-3,5.0000000000000001E-4,3.0000000000000001E-3,7.187336854246342E-3,37.875031870333274,36.334650033387973,-8.1527347781217771E-3,4.8797128634735625,-0.64883809870697506,4.222722029988466
GVRD0268,6,Feed Assay(calc from PSD),NA,NA,37.12853557389937,37.866320165094344,1.0042323899371071,4.4907792845911947E-2,0.67602417452830199,0.35347592374213838,9.1153999606918223E-2,6.0744870283018872E-2,1.4344003537735848,0.2521782232704402,1.0814318003144655E-2,3.4250000000000001E-3,2E-3,2.9998624213836479E-3,1.0688679245283018E-3,1.5360849056603773E-3,6.5890526729559737E-3,1.3575275157232706E-3,1.1182340801886792E-2,4.2529186320754715E-3,1.4507665094339623E-3,5.0000000000000001E-4,3.6775943396226418E-3,7.2143474842767284E-3,36.336030365566032,NA,1.3506977201257859E-2,5.0682615959119497,-0.46301022012578619,4.6187583529874221
GVRD0268,7,DMS Mags,150.9,90.909090909090907,40.17,34.090000000000003,1.0329999999999999,4.7E-2,0.54700000000000004,0.45200000000000001,0.11799999999999999,5.1999999999999998E-2,1.52,0.34200000000000003,1.2999999999999999E-2,3.0000000000000001E-3,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,5.0000000000000001E-3,2E-3,2E-3,5.0000000000000001E-4,3.0000000000000001E-3,6.0000000000000001E-3,39,39.42,-0.06,4.0599999999999996,-0.41,3.59
GVRD0268,7,DMS Tails,15.09,9.0909090909090899,12.38,68.510000000000005,0.74399999999999999,1.4999999999999999E-2,0.96799999999999997,0.74199999999999999,0.13100000000000001,4.9000000000000002E-2,2.3199999999999998,0.11899999999999999,2.7E-2,2E-3,5.0000000000000001E-4,1E-3,2E-3,3.0000000000000001E-3,3.0000000000000001E-3,5.0000000000000001E-4,2E-3,1E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,0.01,2.7,2.02,0.14000000000000001,7.68,0.46,8.2799999999999994
GVRD0268,7,Calc Head,165.99,100,37.643636363636368,37.219090909090909,1.0067272727272725,4.409090909090909E-2,0.58527272727272728,0.47836363636363638,0.11918181818181818,5.1727272727272719E-2,1.5927272727272728,0.3217272727272727,1.427272727272727E-2,2.9090909090909089E-3,1.8636363636363638E-3,2.8181818181818182E-3,6.363636363636363E-4,7.2727272727272723E-4,6.6363636363636356E-3,1.8636363636363638E-3,4.7272727272727275E-3,1.9090909090909091E-3,1.8636363636363638E-3,5.0000000000000001E-4,3.0000000000000001E-3,6.3636363636363638E-3,35.700000000000003,36.020000000000003,-4.1818181818181817E-2,4.3890909090909087,-0.33090909090909087,4.0163636363636357
GVRD0268,7,Feed Assay(calc from PSD),NA,NA,37.836498422712936,37.089431616672584,0.96244531760401697,4.219401564220783E-2,0.59886692923674245,0.46141687043846724,0.11362359770780057,5.2076549754540541E-2,1.6190989864297316,0.27975655647434339,1.1975472719466897E-2,3.2846023183319968E-3,2E-3,3.4411363933324634E-3,5.2408862673361588E-4,1.5735818415993134E-3,6.4822018554122427E-3,9.4430030052451795E-4,8.6864091986635066E-3,3.268474791406119E-3,1.7075579116345924E-3,5.0000000000000001E-4,3.5583969536893589E-3,7.3417393089802692E-3,36.831774774606615,NA,-1.4284061000877311E-2,4.5800065331416953,-0.40479961921116991,4.1609228529296471
GVRD0268,8,DMS Mags,161.1,90.419262502104729,40.92,32.79,0.752,3.3000000000000002E-2,0.56299999999999994,1.167,0.104,2.1000000000000001E-2,1.66,0.20799999999999999,8.9999999999999993E-3,3.0000000000000001E-3,2E-3,3.0000000000000001E-3,5.0000000000000001E-4,1E-3,8.0000000000000002E-3,1E-3,5.0000000000000001E-3,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,43.3,42.83,-0.09,3.37,0.31,3.59
GVRD0268,8,DMS Tails,17.07,9.5807374978952691,10.75,63.22,0.89300000000000002,1.2E-2,1.04,4.117,5.6000000000000001E-2,4.1000000000000002E-2,3.42,0.104,1.4E-2,2E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0000000000000001E-3,7.0000000000000001E-3,0.01,1E-3,6.0000000000000001E-3,6.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,4.0000000000000001E-3,1.2999999999999999E-2,2,1.39,0.12,5.75,5.36,11.23
GVRD0268,8,Calc Head,178.17,100,38.029491496885001,35.705418420609526,0.76550883987203233,3.0988045125441996E-2,0.60870011786496037,1.4496317561879104,9.9401246001010274E-2,2.2916147499579057E-2,1.8286209799629567,0.19803603300218892,9.4790368748947623E-3,2.904192625021047E-3,1.856288937531571E-3,2.7604815625526182E-3,7.395184374473818E-4,1.5748442498737161E-3,8.1916147499579046E-3,1E-3,5.0958073749789532E-3,2.3832294999158107E-3,5.0000000000000001E-4,5.0000000000000001E-4,3.0958073749789527E-3,7.5748442498737153E-3,39.343155413369253,38.859742380872198,-6.9880451254419926E-2,3.5980215524499077,0.79382724364371116,4.3219683448391981
GVRD0268,8,Feed Assay(calc from PSD),NA,NA,38.150022486283362,35.594989456431584,0.75348301536062989,3.2873027453253517E-2,0.6114265597985229,1.4999398966630355,0.10175531925525429,2.6331757627847011E-2,1.8454342850860974,0.18921985588790841,1.3165958765153257E-2,3.3686251386654139E-3,2E-3,3.5413497766362519E-3,5.0000000000000001E-4,1.7985378918859497E-3,7.2152786800051974E-3,8.8097760366176632E-4,8.1655490151007881E-3,4.57012222544248E-3,1.1460409150418245E-3,5.0000000000000001E-4,3.7164729514995855E-3,7.8398177111961703E-3,39.740322603212036,NA,-4.7323632584123684E-2,3.6555138365596984,0.79533234726816626,4.4035225512437419
GVRD0268,9,DMS Mags,143.95000000000002,83.62865276244699,40.39,31.79,0.86199999999999999,4.2000000000000003E-2,0.54,1.2110000000000001,0.11799999999999999,5.8999999999999997E-2,2.0699999999999998,0.11799999999999999,1.4999999999999999E-2,3.0000000000000001E-3,2E-3,5.0000000000000001E-3,5.0000000000000001E-4,5.0000000000000001E-4,7.0000000000000001E-3,2E-3,5.0000000000000001E-3,2E-3,2E-3,5.0000000000000001E-4,3.0000000000000001E-3,8.0000000000000002E-3,41.8,41.92,-7.0000000000000007E-2,4.4400000000000004,0.27,4.6399999999999997
GVRD0268,9,DMS Tails,28.18,16.37134723755301,11.92,61.68,0.90800000000000003,1.0999999999999999E-2,0.96,3.3180000000000001,0.11899999999999999,5.0999999999999997E-2,3.66,6.7000000000000004E-2,1.9E-2,3.0000000000000001E-3,5.0000000000000001E-4,4.0000000000000001E-3,3.0000000000000001E-3,6.0000000000000001E-3,8.0000000000000002E-3,1E-3,5.0000000000000001E-4,1E-3,1E-3,5.0000000000000001E-4,4.0000000000000001E-3,1.4E-2,2.2000000000000002,1.58,0.16,8.02,3.77,11.95
GVRD0268,9,Calc Head,172.13000000000002,100,35.729077441468661,36.683395689304596,0.86953081972927437,3.6924882356358574E-2,0.60875965839772261,1.555944286295242,0.1181637134723755,5.7690292220995747E-2,2.3303044210770931,0.10965061290884796,1.5654853889502121E-2,3.0000000000000001E-3,1.7544297914367049E-3,4.8362865276244697E-3,9.0928368093882517E-4,1.4004240980654155E-3,7.1637134723755306E-3,1.8362865276244701E-3,4.2632893743101141E-3,1.8362865276244701E-3,1.8362865276244701E-3,5.0000000000000001E-4,3.16371347237553E-3,8.9822808342531809E-3,35.316946493929002,35.315798524371118,-3.2345901353628081E-2,5.0260942311043975,0.84299715331435532,5.8367454830651253
